Input_SMILES,Predicted_SMILES,Tanimoto_Score,Input_Complexity,Pred_Complexity,Complexity_Ratio
CCNC(=O)NS(=O)(=O)c1ccc(C)cc1,CNC(=O)NS(=O)(=O)c1ccc(C)cc1,0.6667,25.0,22.5,0.9
OC1(CCN(CC1)C(c2ccccc2)c3ccccn3)c4ccccc4,CN1CCC(CCN(CC1)C(c2ccccc2)c3ccccc3)c4ccccc4,0.2963,47.5,50.5,1.063157894736842
CC1(C)CCC[C@H]1Nc2c(cnn3cccc23)C(=O)N,CC1(C)CC[C@H]1c2ccc(C3cc23)C(=O)N,0.2656,35.5,25.0,0.704225352112676
Fc1ccc(cc1)c2nc(NC(=O)C3CC3)ccc2c4ccncc4,Fc1ccc(cc1)N2CCN(NC(=O)c3ccccc3)cc2,0.2381,46.5,37.5,0.8064516129032258
N#CC(C#N)=NNc1ccccc1Cl,N#CC(C#N)=NNc1ccccc1,0.6129,21.5,20.5,0.9534883720930233
CC(c1ccccc1)n2ccnc2C,CC(Oc1ccccc1)CC,0.2308,26.0,20.0,0.7692307692307693
Clc1nc(-c2ccccc2)nc2ccccc12,NSc1cc(c2ccccc2)cnc1,0.225,32.0,26.0,0.8125
Nc1cc(Cl)ccc1O,c1ccc(Cl)cccc1C,0.1212,13.5,12.0,0.8888888888888888
COc1ccc(C(F)(F)F)cc1-c1cccc2nc(Nc3ccc4c(c3)CCNCC4)nn12,COc1ccc(C(F)(F)F)cc1-c1cccn2ncnc(Nc3ccc4c(c3)CCNCC4)nc12,0.506,59.0,54.5,0.923728813559322
N#CCc1ccc(C(=O)O)cc1,N#Cc1ccc(C(=O)O)cc1,0.5357,19.5,17.0,0.8717948717948718
CNCc1cc(ccc1Oc2ccc(Cl)cc2)C(=O)N3CCCN(CC3)C4CC4,COc1cc(ccc1Oc2ccc(Cl)cc2)C(=O)N3CCCN(CC3)C4CC4,0.7213,51.0,48.5,0.9509803921568627
Clc1ccc(Br)cc1,Clc1ccc(Cl)cc1,0.6154,12.5,12.5,1.0
CC(=O)Nc1cc(nc(n1)c2occc2)c3occc3,CC(=O)Nc1cc(nc(n1)c2ccccc2)C,0.4565,38.0,29.0,0.7631578947368421
CC(C)Oc1ccccc1N2CCN(CC2)[C@@H]3CC[C@H](CC3)NS(=O)(=O)c4cccnc4,CC(C)Oc1ccccc1N2CCN(CC2)[C@@H]3CC[C@H](CC3)NS(=O)(=O)c4ccccc4,0.807,55.5,55.5,1.0
C(COc1ccccc1)CN2CCN(CC2)c3ccccc3,C(c1ccccc1)c2ccc(CC2)c3ccccc3,0.1702,42.0,34.5,0.8214285714285714
NS(=O)(=O)c1ccc(NC(=O)NCc2ccccc2)cc1,NS(=O)(=O)c1ccc(NC(=O)Nc2ccccc2)cc1,0.6944,36.0,33.5,0.9305555555555556
N=C1C=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=C1,CCCCC#CC=C(N(N(N)cc2)C(C)cc2)CC,0.0492,36.0,27.0,0.75
O=C(O)c1ccccc1I,O=C(O)c1ccccc1,0.4348,16.0,15.0,0.9375
CS(=O)(=O)c1cccc(-c2cccc3nc(Nc4ccc(N5CCOCC5)cc4)nn23)c1,CS(=O)(=O)c1ccc(c2cccn3ncnc(Nc4ccc(F)cc4)nc23)cc1,0.2235,59.5,46.5,0.7815126050420168
COc1ccc(OC(=O)N(C)C)cc1,COc1ccc(NC(=O)N(C)C)cc1,0.5312,21.5,21.5,1.0
Cc1cccc(n1)N2CCN(CCCCNC(=O)c3ccccc3)CC2,Cc1cc(c1)N2CCN(CCCCNC(=O)c3ccccc3)CC2,0.6604,47.5,43.0,0.9052631578947369
Cc1cccc(c1)S(=O)(=O)NCCCN2CCN(CC2)c3noc4ccccc34,Cc1cc(c1)S(=O)(=O)N2CCN(CC2)c3noc4ccccc34,0.4688,55.0,40.5,0.7363636363636363
Clc1ccc(cc1)C2CNC(=O)C2c3ccc(Cl)cc3,Clc1ccc(cc1)CC(=O)NCC3CCN(Cl)cc3,0.1964,34.0,31.5,0.9264705882352942
CNC(=O)Oc1cc(C)c(Cl)cc1Cl,CNC(=O)c1ccc(C)c(O)c1,0.2927,20.0,18.0,0.9
COc1ccc(cc1)C2CN(C)Cc3cc(OCCCN4CCOCC4)ncc23,COc1ccc(cc1)C2CN(C)Cc3cc(OCCCN4CCCCC4)ccc23,0.619,52.5,52.5,1.0
NS(=O)(=O)c1ccc(CCNC(=O)Cc2ccc(F)cc2)cc1,NS(=O)(=O)c1ccc(NC(=O)c2ccc(F)cc2)cc1,0.4565,41.0,33.5,0.8170731707317073
Clc1ccc(cc1)C(CC2CCCC2)C3CCCCN3,COc1ccc(cc1)C(Cc2ccccc2CC2)C2,0.1186,34.5,33.0,0.9565217391304348
CNC(=O)OCc1ccc(Cl)cc1,NC(=O)c1ccc(Cl)cc1,0.3235,20.5,16.0,0.7804878048780488
CSc1cnccn1,ClCc1ccccc1,0.0645,14.0,14.0,1.0
COc1ccc(NS(=O)(=O)C(F)(F)F)cc1,COc1ccc(S(=O)(=O)C(C)(F)F)cc1,0.4857,25.0,24.0,0.96
O=S(=O)(Nc1ccc(C(F)(F)F)cc1)C(F)(F)F,O=S(=O)(c1ccc(C(F)(F)F)cc1)C(F)(F)F,0.5,25.5,23.0,0.9019607843137255
Cc1cccc(C)c1C(=O)O,Cc1cccc(C)c1NC(=O)O,0.52,17.0,18.0,1.0588235294117647
COc1ccccc1N2CCN(CCCCc3cn(nn3)c4ccc5ccccc5c4)CC2,COc1ccccc1N2CCN(CCCNc3cn(nn3)c4ccccc4)CC2,0.5606,65.0,56.5,0.8692307692307693
COc1cc(Cc2cnc(N)nc2N)cc(Cl)c1OC,COc1cc(Cc2cnc(N)nc2N)cc(Cl)c1,0.617,35.0,31.5,0.9
Clc1ccc(cc1Cl)c2ccccc2,Clc1ccc(cc1)c2ccccc2,0.5455,24.5,23.5,0.9591836734693877
CC(=O)N1CCCC(C1)C(=O)Nc2cc(ccn2)c3ccnc(Nc4ccc(F)cc4)c3,CC(=O)NC(C)C(=O)c2ccc(cc2)c3ccc(N(cc4)cc4)cc3,0.1622,55.0,46.0,0.8363636363636363
O=C(O)Cc1ccccc1I,O=C(O)c1ccccc1,0.3333,18.5,15.0,0.8108108108108109
CC(=O)Nc1c(F)c(F)c(F)c(F)c1F,CC(=O)Nc1ccc(F)c(F)c(F)c(F)c1F,0.3871,21.0,20.5,0.9761904761904762
Fc1ccc(cc1)c2nc(Cc3ccccc3)nc4CCNCc24,COc1ccc(cc1)N2CCN(nn2)c3ccc4Cn34,0.0704,44.0,37.5,0.8522727272727273
CCNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(NCC)nc(nc23)C#CC4=CCCCC4,CCNC(=O)[C@H]1O[C@H]([C@H](O)[C@@H]1O)n2cnc3c(N)nc(nc23)C#CO,0.5867,52.5,40.5,0.7714285714285715
CN(C)C(=O)OCc1ccc(C(F)(F)F)cc1,CN(C)C(=O)Nc1ccc(C(F)(F)F)cc1,0.4615,24.5,22.0,0.8979591836734694
CCOc1ccc(cc1)C2CNC(=O)CS2,Oc1ccc(cc1)CC(=O)NO,0.0962,27.0,19.5,0.7222222222222222
CCN(CC)C(=O)SCc1ccccc1Cl,CCN(CC)C(=O)c1ccccc1c1ccccc1,0.3409,26.5,34.0,1.2830188679245282
Cc1cc(C)cc(C)c1,Cc1cccc(C)cc(C)c1,0.2,13.5,13.0,0.9629629629629629
CNCc1cc(ccc1Oc2ccc(SC)cc2)C(=O)N3CCCN(CC3)C(C)C,COc1cc(ccc1Oc2ccc(F)cc2)C(O)N(C)C(C)C,0.2025,51.5,41.0,0.7961165048543689
COc1c(O)cc(C)c(O)c1OC,COc1c(O)cc(C)c(O)c1,0.4643,20.5,17.0,0.8292682926829268
COP(=O)(NCC(C)C)Oc1cc(Cl)c(Cl)cc1Cl,CS(=O)(OC(C)C)c1ccc(Cl)c(Cl)c1,0.24,32.5,24.0,0.7384615384615385
COc1ccc(CN(C)c2ccc3nc(N)nc(N)c3c2)c(OC)c1,COc1ccc(CN(C)c2cnc3nc(N)nc(N)c3c2C)c(OC)c1OC,0.3676,46.0,50.5,1.0978260869565217
Cc1ccc(O)cc1C,Cc1ccc(O)cc1,0.45,13.5,12.5,0.9259259259259259
CCN(CC)CCNC(=O)c1cc(Br)c(N)cc1OC,CCN(CC)CCC(=O)c1ccc(N)c(C)c1,0.3455,35.0,30.5,0.8714285714285714
Nc1ccc(CO)cc1,Nc1ccc(N)cc1,0.5,15.0,12.5,0.8333333333333334
ONC(=O)C1(CCOCC1)S(=O)(=O)c2ccc(Oc3ccccc3)cc2,ONC(=O)c1ccc(CCOCC1)S(=O)(=O)c2ccc(Cl)cc2,0.2903,44.5,34.0,0.7640449438202247
CCC1(CC)C(=O)NC(=O)N(C)C1=O,CC1(CC)C(=O)NC(=O)NC1(C)C=O,0.2703,19.0,19.0,1.0
CN(C)C(=O)OCc1cccc(Cl)c1,CN(C)C(=O)Nc1cccc(Cl)c1,0.439,21.5,19.0,0.8837209302325582
O=C(O)COc1ccc(Br)cc1,O=C(O)c1ccc(Cl)cc1,0.2121,21.0,16.0,0.7619047619047619
C=CC(=O)NCCN1CCOCC1,C=CC(=O)Nc1ccccc1,0.2439,21.0,18.5,0.8809523809523809
CCCCCCCC\C=C/CCCCCCCC(=O)Nc1ccccc1,CCCCCCCCC\C=C/C(=O)c1ccccc1,0.5238,54.5,38.5,0.7064220183486238
NC(=O)c1ccccc1O,NC(=O)c1ccccc1,0.4583,16.0,15.0,0.9375
O=C(O)c1ccc(F)cc1,O=C(O)c1ccc(Cl)cc1,0.5455,16.0,16.0,1.0
O=C1C=C(N2CC2)C(=O)c2ccccc21,O=C1C=C(C)C(=O)c2ccccc21,0.5,25.0,19.5,0.78
O[C@@H]1[C@@H](CCl)O[C@H]([C@@H]1O)n2cnc3c(NC4CCCC4)ncnc23,O[C@@H]1C[C@H](O)C[C@@H]([C@H]1O)n2cnc3c(NC4CCCC4)ncnc23,0.569,43.0,41.5,0.9651162790697675
NC1=NCC(COc2ccccc2)O1,NC=NCC(N)c3ccccc3,0.1702,25.0,21.0,0.84
CN(C)CC1(CCCCC1)c2ccc(Cl)c(F)c2,CN(C)c1ccc(CCCCC1)c2ccc(Cl)c(Cl)c2,0.2642,29.0,29.5,1.0172413793103448
COc1cc(Cl)c(Cl)c(Cl)c1O,Clc1cc(Cl)c(Cl)c(Cl)c1,0.3077,18.0,14.5,0.8055555555555556
O=C(c1ccc(Cl)cc1)c1cc(F)ccc1O,O=C(Nc1ccc(O)cc1)c1ccc(Cl)cc1,0.3415,29.0,29.0,1.0
CS(=O)(=O)c1ccc(-c2cccn3nc(Nc4cccc(C5CCN(CC(N)=O)CC5)c4)nc23)cc1,CS(=O)(=O)c1ccc(c2cccn3nc(Nc4ccc(C5CCN(C(C)=O)CC5)cc4)nc23)cc1,0.6447,66.5,62.5,0.9398496240601504
NC(=O)Oc1ccccc1,NC(=O)c1ccccc1,0.4583,16.0,15.0,0.9375
CCN(CC)CCOC(=O)C=Cc1ccccc1,CCN(CC)CC(=O)C=Cc1ccccc1,0.575,33.0,29.5,0.8939393939393939
COc1ccc(CN(C)c2cnc3nc(N)nc(N)c3c2)c(OC)c1OC,COc1ccc(CN(C)c2cnc3nc(N)nc(N)c3c2C)c(OC)c1,0.4769,49.5,47.0,0.9494949494949495
CC(C)OC(=O)c1ccc(O)cc1,CC(C)OC(=O)Nc1ccc(Cl)cc1,0.3514,20.5,21.5,1.048780487804878
CCCOC(=O)c1ccccc1,CCNC(=O)c1ccccc1,0.4375,21.0,18.5,0.8809523809523809
CCCOc1ccc(cc1)S(=O)(=O)N,CCCCCc1ccc(cc1)S(=O)(=O)N,0.4857,24.5,27.0,1.1020408163265305
CC(=O)Oc1cccc(O)c1,CC(=O)Nc1cccc(O)c1,0.4545,17.0,17.0,1.0
CNC(=O)Oc1cc(Cl)ccc1Cl,CNC(=O)c1ccc(Cl)cccc1,0.2558,19.0,16.5,0.868421052631579
O=C1CC(C(=O)O)CC(=O)C1=C(O)C1CC1,O=C1C(C(=O)O)C(=O)C=C(Cl)CC1,0.2308,23.0,16.5,0.717391304347826
NC(=O)Nc1ccccc1Cl,NC(=O)c1ccccc1,0.3571,17.0,15.0,0.8823529411764706
NC(=O)OCCCc1ccccc1,NC(=O)c1ccccc1c1ccccc1,0.2973,23.5,27.0,1.148936170212766
COc1cc(Cl)c(Cl)cc1Cl,Clc1ccc(Cl)c(Cl)c1,0.2917,17.0,13.5,0.7941176470588235
CCCCCCOc1ccc(NC(=O)OCCN2CCCCC2)cc1,CCCNc1ccc(NC(=O)OCCN2CCCCC2)cc1,0.6735,46.5,39.0,0.8387096774193549
Oc1cc(O)cc(O)c1,COc1c(O)c(O)c1,0.1905,13.5,11.5,0.8518518518518519
NC(=O)Cc1ccc(O)cc1,NC(=O)c1ccc(Cl)cc1,0.2667,18.5,16.0,0.8648648648648649
CCNc1nc(Cl)nc(NCC)n1,CCNc1nc(Cl)cc(N)n1,0.5,23.5,18.5,0.7872340425531915
O=C(Nc1ccccc1)Nc1ccccc1,O=C(c1ccccc1)c1ccccc1,0.4091,28.0,26.0,0.9285714285714286
N#CC1CC(O)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)nc2)n1,N#CC1CC(O)CCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,0.7812,45.0,45.0,1.0
CN(C)C(N(C)C)=S(I)c1cccc(F)c1,CN(C)C(N(C)C)S(I)c1ccc(Cl)cc1,0.1556,22.0,26.5,1.2045454545454546
Clc1cccc(OC(C2CCNCC2)c3ccccc3)c1Cl,Clc1cccc(N2CCN(NCC2)c3ccccc3)c1,0.2281,39.0,34.0,0.8717948717948718
CNC(=O)COC(=O)c1ccccc1,CNC(=O)NS(=O)Nc1ccccc1,0.3171,23.0,23.0,1.0
CCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,CCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,0.7714,27.5,25.0,0.9090909090909091
c1ccc2c(c1)Sc1ccccc1S2,c1ccc2c(c1)N2CCN,0.2083,25.0,19.5,0.78
Cc1cc(Cl)ccc1O,Cc1ccc(Cl)cccc1C,0.1935,13.5,13.0,0.9629629629629629
CCOP(=S)(OCC)Oc1ccc(N)cc1,CS(=S)(OCC)c1ccc(N)cc1,0.3784,29.5,22.0,0.7457627118644068
NC(=O)C(c1ccccc1)c1ccccn1,NC(=O)C(c1ccccc1)c1ccccc1,0.6207,29.5,29.5,1.0
O=NC(c1ccccc1)c1ccccc1,O=NN(c1ccccc1)c1ccccc1,0.36,28.5,28.5,1.0
CC(O)COc1ccc(Cl)cc1,CC(O)c1ccc(Cl)cc1,0.4483,21.0,16.0,0.7619047619047619
CN(Cc1ccccc1)N=O,CN(Cc1ccccc1)C=O,0.5172,20.0,20.0,1.0
CS(=O)(=O)c1cccc(-c2cccn3nc(N)nc23)c1,CS(=O)(=O)c1ccc(c2cccn3nc(N)nc23)cc1,0.75,36.5,36.5,1.0
CCN(C)c1ccc(cn1)c2ccc3nc(N)sc3c2,CCN(C)c1ccc(cc1)c2ccc(N)cc2,0.3125,38.0,30.5,0.8026315789473685
COc1ccccc1N2CCN(CCCCC(=O)NC3CCCc4ccccc34)CC2,COc1ccccc1N2CCN(CCCCNC(=O)NC3CCCc4ccccc34)CC2,0.7812,56.0,57.0,1.0178571428571428
Cc1cccc(S(I)=C(N(C)C)N(C)C)c1,Cc1cc(N(N)C(N(C)C)C(C)C)c1,0.1591,22.0,22.0,1.0
C[Si](C)(C)Cc1ccccc1,C[C](C)(C)c1ccccc1,0.2917,18.5,14.5,0.7837837837837838
CCNc1ccccc1,CCCc1ccccc1,0.4348,16.5,16.5,1.0
O=C(Nc1ccccc1)\C=C\c2ccccc2,O=C(Cc1ccccc1)C=C\c2ccccc2,0.4706,30.5,32.0,1.0491803278688525
CCCOc1ccc(O)cc1,CCCCCc1ccc(O)cc1,0.4,20.0,22.5,1.125
COC(=O)CS(=O)(=O)c1ccc(Cl)cc1,COC(=O)NS(=O)(=O)c1ccc(Cl)cc1,0.5278,24.0,22.5,0.9375
CCCCCCCCCCCCCCCCCCO,CCCCCCCCCc1ccncc1O,0.2812,43.0,32.5,0.7558139534883721
Cc1ccc(O)cc1N,Cc1ccc(Cl)cc1,0.1852,13.5,12.5,0.9259259259259259
CCCCC(CC(=O)NO)S(=O)(=O)c1ccccc1,CCCN(CC(=O)O)S(=O)(=O)c1ccccc1,0.375,34.0,30.5,0.8970588235294118
NC1CC1c1ccccc1,NCCc1ccccc1,0.2593,18.0,16.5,0.9166666666666666
CNC(=O)Oc1ccc(Cl)c(Cl)c1,NC(=O)c1ccc(Cl)c(Cl)c1,0.3714,19.0,17.0,0.8947368421052632
O=C1CCCCCCN1,O=C1NC1CCC,0.1333,11.0,12.0,1.0909090909090908
CNCc1cc(ccc1Oc2ccc(Cl)c(Cl)c2)C(=O)N3CCCN(CC3)C4CC4,COc1cc(ccc1Oc2ccc(Cl)c(Cl)c2)C(=O)N3CCCN(CC3)C4CC4,0.7302,52.0,49.5,0.9519230769230769
CCNC(=O)c1ccc(C)cc1,CNC(=O)c1ccc(C)cc1,0.5926,19.5,17.0,0.8717948717948718
CN(C)CCC(c1ccc(Cl)cc1)c1ccccn1,CN(C)Cc1ccc(N(Cl)cc1)c1ccccc1,0.2143,35.5,29.0,0.8169014084507042
CN(C)Cc1ccccc1Oc2ccc(Cl)cc2Cl,CN(C)CCCSc2ccc(Cl)cc2,0.2553,34.0,26.0,0.7647058823529411
CCCCC(C)n1nnc2ccccc21,CCCCC(C)c1ccccc1,0.3846,30.0,22.5,0.75
Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,Nc1ncn(C2OC(N)C(O)C2O)c(=O)n1,0.42,26.5,24.0,0.9056603773584906
Oc1ccc(F)c2cccnc12,c1ccc2c(Br)c1nc2,0.125,21.0,15.5,0.7380952380952381
NC(=N)NCCC1CCN(CC1)C(=O)[C@H](Cc2cccc(c2)C(=N)N)NS(=O)(=O)c3ccc(NC(=O)CCNC(=N)N)cc3,NC(=N)NCCN(C)C(=O)[C@@H](Cc2cccc(c2)C(=N)N)NS(=O)(=O)c3ccc(NS(=O)C(=O)N)cc3,0.4944,76.0,64.0,0.8421052631578947
Cc1ccc(Cl)cc1O,Cc1ccc(Cl)cc1,0.3913,13.5,12.5,0.9259259259259259
COP(=O)(OC)OC(=CCl)c1cc(Cl)c(Cl)cc1Cl,CS(=O)(OC)OC(=O)c1ccc(Cl)c(Cl)c1,0.2449,31.0,25.0,0.8064516129032258
Fc1ccc(F)cc1,COc1ccc(F)cc1,0.5,12.5,15.0,1.2
Cc1ccc(CCN)cc1,Cc1ccc(C)cc1,0.4444,17.5,12.5,0.7142857142857143
COC1=C(Oc2cc(OC)cc(OC)c2C1=O)c3ccc(OC)cc3OC,CNC=C(Oc2cc(Cl)c(OC)c2=O)c3ccc(Cl)cc3,0.1471,49.5,35.0,0.7070707070707071
Cc1ccccc1OCC(=O)O,Cc1ccccc1S(=O)O,0.3235,21.0,16.0,0.7619047619047619
O=C(O)c1c(Cl)cccc1Cl,O=C(O)Cc1ccc(Cl)cccc1Cl,0.2162,17.0,19.0,1.1176470588235294
COc1cc(Cc2cnc(N)nc2N)cc(OC)c1O,Nc1nc(Cc2cnc(N)nc2N)cc(OC)c1OC,0.5778,35.0,35.0,1.0
COc1ccccc1N2CCN(Cc3ccc(OCCF)cc3)CC2,COc1ccccc1N2CCN(Cc3cn(Cl)cc3)CC2,0.5882,46.5,38.0,0.8172043010752689
CCOC(=O)CN(C(=O)CCl)c1ccccc1Cl,CCOC(=O)C(C(=O)c1ccccc1)c1ccccc1,0.3061,30.0,36.5,1.2166666666666666
CSC(=O)Nc1ccc(Cl)c(Cl)c1,CCNC(=O)c1ccc(Cl)c(Cl)c1,0.3846,19.0,20.5,1.0789473684210527
CC#CCOc1ccc(cc1)S(=O)(=O)CC2(CCN(CC2)C(=O)c3ccccc3C)C(=O)NO,CC#CCOc1ccc(cc1)S(=O)(=O)N(CCN(CC)C(=O)NO)C(=O)NO,0.3947,55.5,44.5,0.8018018018018018
Cc1ccc(C)c(C)n1,Cc1ccc(C)c(C)c1,0.3043,13.5,13.5,1.0
O=C(c1ccccc1)c1ccccn1,O=C(c1ccccc1)c1ccccc1,0.5417,26.0,26.0,1.0
Cc1ccc(NC(=O)Cc2ccccc2)cc1,Cc1ccc(NC(=O)c2ccccc2)cc1,0.5588,30.5,28.0,0.9180327868852459
CC(=O)c1cccnc1,CC(=O)c1ccccc1,0.52,15.0,15.0,1.0
NS(=O)(=O)c1ccc(Cl)c(Cl)c1,NS(=O)(=O)c1ccc(NC)c(Cl)c1,0.6,18.0,20.5,1.1388888888888888
CON(C)C(=O)Nc1cccc(C#N)c1,N(C)C(=O)Nc1ccc(C#N)cc1,0.3556,22.5,19.0,0.8444444444444444
OC1(CCN(CC1)C(c2ccccc2)c3ccccc3)c4cccs4,CN1CCC(CCN(CC1)C(c2ccccc2)c3ccccc3)c4ccccc4,0.3673,46.5,50.5,1.086021505376344
CC(=S)N(c1ccccc1)c1ccccc1,CC(=O)N(c1ccccc1)c1ccccc1,0.5833,28.0,28.0,1.0
COc1ccc(NC(=O)Cc2ccccc2)cc1,COc1ccc(NC(=O)c2ccccc2)cc1,0.5946,33.0,30.5,0.9242424242424242
COc1ccc(CCOC(=O)C2(CCN(C)CC2)c3ccccc3)cc1OC,COc1ccc(NC(=O)N(CCN(CC2)CC2)c3ccccc3)cc1,0.2466,49.5,45.0,0.9090909090909091
NCCCCc1ccccc1,NCCc1ccccc1,0.6667,21.5,16.5,0.7674418604651163
O=C(O)Cc1ccccc1F,O=C(O)Cc1ccccc1,0.5,18.5,17.5,0.9459459459459459
CCOC(=O)C(=Cc1cccc(OCC)c1)C(C)=O,CCOC(=O)C(Cc1ccc(C)cc1)C(C)O,0.2407,32.5,29.0,0.8923076923076924
CC(=O)Nc1ccc(OC(F)(F)F)cc1,CC(=O)Nc1ccc(NC(F)(F)F)cc1,0.5938,22.5,22.5,1.0
Clc1ccc(cc1)c2ccccc2Cl,Clc1ccc(cc1)c2ccccc2,0.5455,24.5,23.5,0.9591836734693877
Fc1ccc(C(F)(F)F)cc1-c1cccn2nc(Nc3ccc4c(c3)CCNCC4)nc12,COc1ccc(C(F)(F)F)cc1-c1cccn2nc(Nc3ccc4c(c3)CCNCC4)nc12,0.7846,56.5,59.0,1.0442477876106195
S=C=Nc1ccc(-c2ccccc2)cc1,COC=C=Nc1ccc(c2ccccc2)cc1,0.5,27.0,30.5,1.1296296296296295
COC(=O)c1cccnc1,COC(=O)c1ccccc1,0.5714,16.0,16.0,1.0
Cc1ccc(Cl)c2C(=O)N3CCNC[C@H]3c12,Cc1ccc(Cl)cc1C(=O)NC[C@H]2CCNC2,0.3,24.5,28.0,1.1428571428571428
CCN(CC)C(=O)C1(c2ccccc2)CC1CN,CCN(CC)C(=O)c1ccc(CCCCC1)c2ccccc2,0.3208,32.0,34.5,1.078125
Cc1ccc(Cl)c(Cl)c1Cl,Cc1ccc(Cl)c(Cl)c1,0.3913,14.5,13.5,0.9310344827586207
CNC(=S)NCc1ccccc1,NC(=N)c1ccccc1,0.2121,19.5,15.0,0.7692307692307693
COc1ccccc1NC(=O)\C=C\c2ccccc2,ONCNC(=O)\C=C\c2ccccc2,0.4634,34.0,24.5,0.7205882352941176
COC(C)(C(=O)O)c1ccccc1,OC(C)(C(=O)O)c1ccccc1,0.5357,22.0,19.5,0.8863636363636364
Nc1ccc(C(=O)O)cc1I,Nc1ccc(C(=O)O)cc1,0.4815,17.0,16.0,0.9411764705882353
CC(C)(C)NC1CCC(n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)cc3)n2)C(C#N)C1,CC(C)(C)c1ccc(n2cc(C(N)=O)c(Nc3ccc(C(F)(F)F)cc3)n2)C(C#N)C1,0.5128,50.5,48.0,0.9504950495049505
FC(F)(F)c1ccc(cc1)C(=O)N2CCC3(CC2)CCc4ccccc4O3,FC(F)(F)Oc1ccc(cc1)C(=O)N2CCN(CC2)c3ccccc3,0.3559,41.5,40.5,0.9759036144578314
COc1ccc(CN(C)c2ccc3nc(N)nc(N)c3c2)c(OC)c1OC,COc1ccc(CN(C)c2cnc3nc(N)nc(N)c3c2)c(OC)c1OC,0.7037,49.5,49.5,1.0
CCCCc1ccc(NC(C)=O)cc1,CCCc1ccc(C(C)=O)cc1,0.4412,24.5,21.0,0.8571428571428571
COc1cccc(c1)C2CN(C)Cc3cc(OCCCN4CCC(F)CC4)ccc23,Clc1ccc(cc1)N2CCN(C)Cc3cc(OCCCN4CCN(F)CC4)ccc23,0.3784,53.5,52.0,0.9719626168224299
Cc1cc(O)cc(C)c1O,Cc1cc(O)cc(C)c1,0.5,14.5,13.5,0.9310344827586207
COc1ccc(NS(=O)(=O)c2ccc(N)cc2)nn1,COc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0.425,34.0,31.5,0.9264705882352942
NS(=O)(=O)c1ccc(cc1)c2cn(nn2)[C@@H]3O[C@H](CO)[C@@H](O)[C@H](O)[C@H]3O,NS(=O)(=O)c1ccc(cc1)C(C)[C@@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O,0.4912,43.0,35.5,0.8255813953488372
NS(=O)(=O)Nc1ccc(cc1)S(=O)(=O)N,NS(=O)(=O)c1ccc(cc1)S(=O)(=O)N,0.619,24.0,21.5,0.8958333333333334
CN(C)c1cccnc1,CN(C)c1ccccc1,0.4783,15.0,15.0,1.0
COc1ccc(Br)cc1,COc1ccc(Cl)cc1,0.5238,15.0,15.0,1.0
Clc1cc2ccccc2nn1,c1ccc2ccccc2n1,0.3571,20.0,19.0,0.95
CS(=O)(=O)Nc1ccc(cc1)S(=O)(=O)N,CS(=O)(=O)c1ccc(cc1)S(=O)(=O)N,0.5769,24.0,21.5,0.8958333333333334
CCOC(=O)C(CC)C(CO)Cc1cncn1C,CCOC(=O)C(C)C(O)c1ccccc1,0.2692,33.0,25.5,0.7727272727272727
CC(N)CC1CCCCC1,CC(C)c1ccccc1,0.1,15.0,15.0,1.0
CC#CCOc1ccc(cc1)S(=O)(=O)N2CCNCC2C(=O)NO,CC#CCOc1ccc(cc1)S(=O)(=O)NC(=O)NO,0.4915,38.0,29.5,0.7763157894736842
COc1ccc(COC(=O)N(C)C)cc1,COc1ccc(NC(=O)N(C)C)cc1,0.4595,24.0,21.5,0.8958333333333334
CCOC(=O)C=COc1ccccc1,CCOC(=O)C=Cc1ccccc1,0.6,24.5,22.0,0.8979591836734694
CN1CCOC(O)C1c1ccccc1,CN1CCc2ccccc2C(O)CC1,0.2955,22.0,20.5,0.9318181818181818
Brc1ccc(s1)C23CNCC2C3,Brc1cnc(cc1)C2CNCCNCC2C,0.1923,22.0,24.0,1.0909090909090908
CSc1ccc(\C=N\CCc2ccc(cc2)S(=O)(=O)N)cc1,ONCc1ccc(C=C\c2ccc(cc2)S(=O)(=O)N)cc1,0.3958,40.0,37.5,0.9375
CC(N)CCc1ccccc1,CC(N)Cc1ccccc1,0.6,20.0,17.5,0.875
NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(I)cc2)cc1,NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1,0.697,34.5,34.5,1.0
CC(=O)NC(Cc1ccccc1)C(=O)O,CC(=O)N(Cc1ccccc1)C(=O)O,0.3889,25.5,21.5,0.8431372549019608
CCCCNC(=O)NS(=O)(=O)c1ccc(C)cc1,CS(=O)NS(=O)(=O)c1ccc(C)cc1,0.3902,30.0,23.0,0.7666666666666667
