Input_SMILES,Predicted_SMILES,Tanimoto_Score,Input_Complexity,Pred_Complexity,Complexity_Ratio
CC1=C(N2CC2)C(=O)C(CCO)=C(N2CC2)C1=O,CC1=C(C)C(=O)C(N2CC2)=C(N2CC2)C1=O,0.5926,30.0,25.0,0.8333333333333334
CC1(C)CC(=O)C2=C(C1)N(C3=C(C2c4ccc(O)cc4)C(=O)CC(C)(C)C3)c5ccc(cc5)C(=O)Nc6ccc(cc6)S(=O)(=O)N,Oc1ccc(C)CC(=O)C2=C(C1)N(C3=C(C2c4ccc(Cl)cc4)C(=O)CC(C)(C)C3)c5ccc(cc5)C(=O)Nc6ccc(cc6)S(=O)(=O)N,0.72,73.0,76.0,1.0410958904109588
CNC(=O)CN1C(=O)N(C2CCN(CCC(Oc3cc(OC)ccc3C)C(C)C)CC2)c4ccccc14,COC(=O)c1nc(=O)C(C(CC2(Oc3cc(OC)ccc3C)C(C)C)CC2)c4ccccc14,0.3061,67.5,55.0,0.8148148148148148
C[C@@H]1CNC[C@H]2Cc3ccc(CO)nc3N12,C[C@@H]1CN[C@H]2Cc3ccc(Cl)nc3N12,0.44,26.0,22.5,0.8653846153846154
CC(C)N(C(=O)Cc1ccccc1)C(C)C,CC(C)C(C(=O)c1ccccc1)C(C)C,0.3529,26.5,25.5,0.9622641509433962
CCCS(=O)c1sc(C#N)c(Cl)c1C#N,CS(=O)c1sc(C#N)c(Cl)c1C#N,0.6389,24.0,19.0,0.7916666666666666
Clc1ccc(cc1)n2cc(CN3CCN(CC3)c4ccccc4)cn2,COc1ccc(cc1)N2CCN(COc3ccc(CC3)c4ccccc4)cn2,0.1757,46.5,50.0,1.075268817204301
O=S(=O)(NCCCN1CCN(CC1)c2noc3ccccc23)c4cccs4,O=S(=O)(NCCCCN1CCN(CC1)c2n3ccccc23)c4ccc5ccccc5c4,0.3462,53.0,58.0,1.0943396226415094
CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)C(S)CCCC(=O)O,CNC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(C)C)NC(=O)C(S)C(=O)NO,0.6792,55.0,48.5,0.8818181818181818
COc1ccccc1OCCNCC2COC(O2)(c3ccccc3)c4ccccc4,CN1CN1CCNCC2CCCC(O2)(c3ccccc3)c4ccccc4,0.3651,59.0,49.5,0.8389830508474576
COC(=O)[C@@H]1[C@@H]2CC[C@H](C[C@@H]1c3ccc(I)cc3)N2C,CNC(=O)[C@@H]1C[C@H]2CC[C@@H](C[C@H]1c3ccc(I)cc3)N2C,0.56,31.5,32.5,1.0317460317460319
CC(C)NC(CO)C(O)c1ccccc1,CC(C)C(=C)C(=N)c1ccccc1,0.25,27.0,22.0,0.8148148148148148
CN(N=O)C(=O)Nc1ccc(F)cc1,CN(C=O)C(=O)Nc1ccc(Cl)cc1,0.4,21.5,21.5,1.0
CC1(C)CC(=O)C2=C(C1)N(C3=C(C2c4ccc(Br)cc4)C(=O)CC(C)(C)C3)c5ccc(cc5)C(=O)Nc6ccc(cc6)S(=O)(=O)N,Cc1ccc(C)CC(=O)C2=C(C1)N(C3=C(C2c4ccc(Cl)cc4)C(=O)CC(C)(C)C3)c5ccc(cc5)C(=O)Nc6ccc(cc6)S(=O)(=O)N,0.726,73.0,76.0,1.0410958904109588
CCOc1cc(Cc2cnc(N)nc2N)cc(OC)c1C(C)(C)O,Nc1nc(Cc2cnc(N)nc2N)cc(OC)c1C(C)(C)O,0.6667,42.0,37.0,0.8809523809523809
NCCn1c(nc2cc(ccc12)C(=O)N)c3cncnc3,Nn1c(nc2cc(ccc12)C(=O)N)c3cccnc3,0.5283,40.5,35.5,0.8765432098765432
Cc1ccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)cc1C,Cc1ccc(C(=O)N(C(=O)c2ccccc2)C(C)(C)C)cc1,0.4318,36.0,34.0,0.9444444444444444
CCCC(=NOCC)C1=C(O)CC2(CCC(C)C2)OC1=O,CCOC(=NOCC)C1=C(O)CC2(C(C)CC2)OC1=O,0.459,32.5,30.0,0.9230769230769231
NC(=O)c1c(O)cccc1O,NC(=O)c1ccc(F)cccc1O,0.2571,17.0,16.5,0.9705882352941176
NS(=O)(=O)Oc1ccc(NC(=O)Nc2c(Cl)cc(Cl)cc2Cl)cc1,NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(F)cc(Cl)cc2Cl)cc1,0.339,39.0,36.0,0.9230769230769231
CO[C@]12CC[C@@]3(C[C@@H]1[C@@](C)(O)c4ccncc4)[C@H]5Cc6ccc(O)c7O[C@@H]2[C@]3(CCN5CC8CC8)c67,OC[C@]12CC[C@@]3(C[C@@H]1CNC[C@](C)(O)C)[C@H]5Cc6ccc(O)c7O[C@@H]2[C@]3(CCN5CC8CC8)c67,0.5618,66.5,63.0,0.9473684210526315
CCCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)N[C@@H](CC(C)C)C(=O)O,CCN(CCC)S(=O)(=O)c1ccc(cc1)C(=O)N[C@@H](CC(C)C)C(=O)O,0.9111,48.0,45.5,0.9479166666666666
NC1=NCC(CN2CCN(c3ccccc3)CC2)O1,CN1C=NCC(CN2CCN(c3ccccc3)CC2)O1,0.5652,32.0,33.0,1.03125
N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(C(F)(F)F)cc2)n1,N#CC1CCCCC1n1cc(C(N)=O)c(Nc2ccc(S(O)(F)F)cc2)n1,0.7458,44.0,45.5,1.0340909090909092
COc1cc2CC(Cc3ccc(CN4CCCCC4)cc3)C(=O)c2cc1OC,CCNCCN(Cc3ccc(NC)cc3)c2cc1OC(=O)c2cc1OC,0.1875,50.0,57.5,1.15
COc1c(Cl)cc(Cl)c(Cl)c1Cl,Cc1ccc(Cl)cc(Cl)c(Cl)c1Cl,0.1471,18.0,15.0,0.8333333333333334
CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CCSSC[C@H](NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CCC(=O)N)NC1=O)C(=O)N(CC(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N)Cc3ccc(C)cc3,CC[C@H](C)[C@@H]1NC(=O)[C@H](Cc2ccc(O)cc2)NC(=O)CCSSC[C@H](NC(=O)[C@H](CC(=O)N)NC(=O)[C@H](CCC(=O)N)NC1=O)C(=O)N(CC(=O)N[C@@H](CC(C)C)C(=O)NCC(=O)N)Cc3ccc(F)cc3,0.9118,114.0,114.0,1.0
CC1(C)SC2C(NC(=O)C3(N)CCCCC3)C(=O)N2C1C(=O)O,CC1(C)SC2C(NC(=O)C(C)C)C(=O)N2C1C(=O)O,0.6,33.5,27.5,0.8208955223880597
Cc1ccc(N(C)C)cc1,Cc1ccc(C(C)C)cc1,0.3636,16.0,16.0,1.0
NC(=O)CCn1nc2ccccc2n1,NC(=O)c1cccnc2ccccc2n1,0.25,27.5,23.0,0.8363636363636363
NS(=O)(=O)c1ccc(CCNC(=O)Cc2ccc(Cl)cc2)cc1,NS(=O)(=O)c1ccc(NC(=O)Cc2ccc(F)cc2)cc1,0.4894,41.0,36.0,0.8780487804878049
Cc1ccc(NC(=O)c2cccc(C(F)(F)F)c2)cc1N1CCc2nc(Nc3ccc(CC(=O)N4CCN(C)CC4)cc3)ncc2C1=O,Cc1ccc(C(=O)c2cccc(C(F)(F)F)c2)cc1N1CCc2nc(Nc3ccc(C(=O)N4CCN(C)CC4)cc3)ncc2C1O,0.5354,80.5,77.0,0.9565217391304348
CC1(C)SCCN([C@H]1C(=O)NO)S(=O)(=O)c2ccc(OCC#CCO)cc2,CC1(C)SCN([C@H]1C(=O)NO)S(=O)(=O)c2ccc(OCC#C)cc2,0.6508,41.0,38.0,0.926829268292683
CCC(C)NC(=O)C(=Cc1ccccc1)SC,CC(C)C(=O)C(Cc1ccccc1)c1ccccc1,0.2653,29.0,35.5,1.2241379310344827
Nc1c(Cl)cc(Cl)cc1Cl,Nc1nc(Cl)c(Cl)cc1Cl,0.3333,14.5,14.5,1.0
CC1(C)SCCN([C@H]1C(=O)NO)S(=O)(=O)c2ccc(OCC#CCCCO)cc2,CC1(C)SCN([C@H]1C(=O)NO)S(=O)(=O)c2ccc(OCC#C)cc2,0.6212,46.0,38.0,0.8260869565217391
Nc1ccn(C2CCC(CO)O2)c(=O)n1,Nc1ncn(C2OC(CO)O2)c(=O)n1,0.3725,24.5,23.5,0.9591836734693877
CC(C)Cc1ccc(cc1)c2onc(n2)c3ccc(cc3)[C@@H]4CC[C@H](N4)C(=O)O,CC(C)C(C)c2onc(n2)c3ccc(cc3)[C@H]4CC[C@H](CC4)C(=O)O,0.4154,53.5,43.5,0.8130841121495327
CN(C)C(N(C)C)=S(I)c1ccc(Br)cc1,CN(C)C(N(C)C)=S(I)c1ccc(C)cc1,0.6786,22.0,22.0,1.0
CN(C)N=Nc1ccc(CCCC(=O)O)cc1,CN(C)C=Nc1ccc(C(O)O)cc1,0.2128,30.5,23.0,0.7540983606557377
C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4CC(CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C)OCCN(C)c5ccc(cc5)[C@H]6C[C@@]7(C)[C@@H](CC[C@@]7(O)C#C)[C@@H]8CCC9=CC(=O)CCC9=C68,C[C@H](CCC(=O)O)[C@H]1CC[C@H]2[C@@H]3[C@H](O)C[C@@H]4CC(CC[C@]4(C)[C@H]3C[C@H](O)[C@]12C)OC(C)c5ccc(cc5)[C@H]6C[C@@]7(C)[C@@H](CC[C@@]7(O)C#C)[C@@H]8CCC9=CC(=O)CCC9=C68,0.8198,96.5,91.5,0.9481865284974094
OC(CCCCCC(O)COc1ccc2C[C@@H]3[C@@H]4CCCC[C@]4(CCN3CC5CCC5)c2c1)COc6ccc7C[C@@H]8[C@@H]9CCCC[C@]9(CCN8CC%10CCC%10)c7c6,CCN(CNC(O)COc1ccc2C[C@@H]3[C@@H]4CCCC[C@]4(CCN3CC5CCC5)c2c1)COc6ccc7C[C@@H]8[C@@H]9CCCC[C@]9(CCN8CC%10CCC%10)c7c6,0.6579,106.0,101.0,0.9528301886792453
O=S(=O)(NCCCCN1CCN(CC1)c2noc3ccccc23)c4cccs4,O=S(=O)(NC1CCN(CC1)c2noc3ccccc23)c4ccc5ccccc5c4,0.4028,55.5,55.0,0.990990990990991
Cc1c(O)c(=O)ccn1CCCOC(=O)c1ccccc1O,Cc1ccc(O)c(=O)ccn1C(=O)c1ccccc1,0.2459,38.5,27.0,0.7012987012987013
CCOC(=O)C(O)c1ccccc1,CCOC(=O)C(=C)c1ccccc1,0.4571,22.0,22.0,1.0
CCN(CC)N=Nc1ccc(C(N)=O)cc1,CCN(CC)C=Nc1ccc(C(N)=O)cc1,0.5526,28.0,28.0,1.0
Cc1ccc(OC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(oc3C)c4ccc(Cl)cc4)c2)cc1,CC1(NC(=O)N(CC(=O)O)Cc2cccc(OCc3nc(oc3C)c4ccc(Cl)cc4)c2)cc1,0.7067,68.5,63.0,0.9197080291970803
COc2ncc1nccnc1n2,CCOCc1ncs=nc1,0.1111,22.5,16.5,0.7333333333333333
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4ccc(C)nc4,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4c(C)nc4C,0.661,46.5,43.0,0.9247311827956989
Cc1nc2ccccc2c(=O)n1CC(=O)N1CCCCC1,CN1CNCc(=O)n1CC(=O)c1ccccc1,0.25,35.0,28.0,0.8
CCN(CC)CCOC(=O)C(O)(C1CCCCC1)c2cccs2,CCN(CC)C(=O)C(N)(c1cccCC1)c2ccccc2,0.2286,41.5,35.0,0.8433734939759037
C[C@@H]1CC[C@H](NC(=O)[C@H](CC2CCCC2)NC(=O)c3occc3)C(=O)CN1S(=O)(=O)c4ccccn4,C[C@@H]1CN[C@H](NC(=O)[C@@H](CC2CCCC2)NC(=O)c3occc3)C(=O)CN1S(=O)(=O)c4ccccn4,0.7848,61.0,61.0,1.0
CN(C)N=Nc1ccc(C(=O)O)cc1,CN(C)C=Nc1ccc(C(O)O)cc1,0.25,23.0,23.0,1.0
CCN(CC)CCNC(=O)c1cc(I)c(N)cc1OC,CCN(CC)C(=O)c1cc(C)c(C)cc1OC,0.3462,35.0,27.5,0.7857142857142857
C[C@H]1C2Cc3ccc(cc3[C@@]1(C)CCN2CC4CC4)C(=O)NCCCc5ccc(cc5)c6ccccc6,C[C@H]1CN2Cc3ccc(cc3[C@@]1(C)CCN2CC4CC4)C(=O)NCCc5ccc(cc5)c6ccccc6,0.6,68.5,67.0,0.9781021897810219
CN(C)CC(=O)N1CCN(CC1)c2nc(nc(n2)n3c(nc4ccccc34)C(F)F)N5CCOCC5,CN(C)C(=O)N1CCC(CC1)c2nc(nc(n2)n3c(nc4ccccc34)C(F)F)N5CCOCC5,0.6716,62.5,58.5,0.936
COc1nsnc1OCCOCCOCCOc2nsnc2C3=CCCN(C)C3,NCc1ncnnc1OCCOCCOCCOc2nsnc2C3CCCN(C)C3,0.3333,59.5,60.5,1.0168067226890756
CCCCN(c1cccc(c1C)c2ccc(Cl)cc2)S(=O)(=O)c3ccc(OC(C)C(=O)O)c(F)c3OC,CCN(c1cccc(c1C)c2ccc(Cl)cc2)S(=O)(=O)c3ccc(OC(C)C(=O)O)c(C)c3C,0.6806,67.0,59.5,0.8880597014925373
CC(C)CN([C@H]1CCNC1)C(=O)c2cccc(F)c2Cl,CC(C)C([C@H]1CCNC1)C(=O)c2cccc(Cl)c2,0.3438,32.5,30.5,0.9384615384615385
CCc1c(O)c(=O)ccn1CC,Cc1ccc(O)c(=O)ccn1C,0.2143,19.5,14.0,0.717948717948718
CC(C)NCC(O)COc1cccc2ccccc12,CC(C)C(O)COc1ccccc1CC,0.3617,37.0,27.0,0.7297297297297297
NCCn1c(nc2cc(ccc12)C(=O)N)c3ccc(cc3)C(F)(F)F,Nn1c(nc2cc(ccc12)C(=O)N)c3ccc(cc3)C(F)(F)F,0.7,44.5,39.5,0.8876404494382022
C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4cn(C)nc4C,C[C@@H]1CCCN1CCc2ccc3nc(ccc3c2)c4c(C)nc4,0.661,46.5,42.0,0.9032258064516129
CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,CC12C3CCC4(CO)C=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,0.3766,40.0,41.5,1.0375
NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CCC2=O,NS(=O)(=O)c1ccc(s1)S(=O)(=O)NCO,0.2553,24.0,25.5,1.0625
NC(=O)Nc1ccc(Cl)cc1,NC(=O)c1ccc(Cl)cc1,0.5,17.0,16.0,0.9411764705882353
FC(F)(F)C(=O)CCCCCCc1onc(n1)c2cccs2,CCC(F)(F)C(O)Oc1onc(n1)c2ccccc2,0.2424,43.0,35.5,0.8255813953488372
CN(C)NC(=O)CCC(=O)O,CN(C)C(=O)C(O)c1ccccc1,0.1944,17.0,20.5,1.2058823529411764
CCN(CC)C(=O)c1ccc(cc1)N(C2CCN(Cc3ccccc3)CC2)c4cccc(CN)c4,CCN(CC)C(=O)c1ccc(cc1)N(C2CCN(CC)CC2)c4cccc(O)c4,0.6393,64.0,50.5,0.7890625
COc1cccc(OC)c1OCCNCCOc2ccccc2OCc3ccccc3C,CN(c1)c1CCNCCOc2ccccc2OCc3ccccc3,0.4151,65.0,50.0,0.7692307692307693
CNC(=O)Oc1cccc(C(F)(F)F)c1,COC(=O)c1nc(C(F)(F)F)c1,0.2727,21.0,15.5,0.7380952380952381
CCCC(N1CCC(O)(CC1)c2ccccc2)c3ccccc3,CCN(C(CC1)(CC1)c2ccccc2)c3ccccc3,0.2857,41.5,37.0,0.891566265060241
CC(C)c1ccccc1N2CCN(CCCCCC(=O)NC3CCCc4ccccc34)CC2,CC(C)CN2CCN(CCCCCC(=O)NCc3cccCCCc4ccccc34)CC2,0.4024,59.5,55.5,0.9327731092436975
COc1ccc(C=CC(=O)O)cc1,COc1ccc(C=CC(=O)O)cc1C,0.5714,22.0,23.0,1.0454545454545454
CN(C)C(=O)CS(=O)CC1CN(C)CCC1c2ccc(Cl)cc2,CN(C)C(=O)CSC(=O)CC1CN(C)CCC1c2ccc(Cl)cc2,0.6316,37.0,38.0,1.027027027027027
CC1=CCC(C(C)(C)O)CC1O,CC1=CC(C(C)(C)O)CC1,0.3056,15.5,13.5,0.8709677419354839
CN1CCC(C(CSCC(=O)NO)C1)c2ccc(Cl)cc2,CC1(C(CSCC(=O)O)C1)c2ccc(Cl)cc2,0.3279,35.0,31.0,0.8857142857142857
c1ccc(-c2ncncn2)cc1,CN1C(-c2ncccn2)cc1,0.1429,22.5,19.0,0.8444444444444444
CCCC(=O)OC[C@H]1O[C@H]([C@H](OC(=O)CCC)[C@@H](OC(=O)CCC)[C@H]1OC(=O)CCC)n2cc(nn2)c3ccc(cc3)S(=O)(=O)N,CC(=O)N[C@H]1O[C@H]([C@H](OC(=O)CC)[C@@H](OC(=O)CC)[C@@H]1OC(=O)CC)n2cc(nn2)c3ccc(cc3)S(=O)(=O)N,0.6571,81.0,66.0,0.8148148148148148
S=C=Nc1ccc(-c2ccccc2)cc1,N=S=Nc1ccc(c2ccccc2)cc1,0.4483,27.0,27.0,1.0
COc1ccc2\C(=C\c3cccnc3)\CCCc2c1,CSNC(=C/c3cccnc3)\CCc2c1c2c1,0.2615,33.0,34.5,1.0454545454545454
Nc1ccc(C(=O)O)cc1I,Nc1ccc(S(=O)O)cc1,0.2059,17.0,16.0,0.9411764705882353
NS(=O)(=O)Oc1ccc(NC(=O)Nc2ccc(I)cc2)cc1,NS(=O)(=O)c1ccc(NC(=O)Nc2ccc(Cl)cc2)cc1,0.439,37.0,34.5,0.9324324324324325
NCc1ccc(C(=O)O)cc1,Cc1ccc(NC(=O)O)cc1,0.2188,18.5,17.0,0.918918918918919
CC(=O)O[C@@H]1CO[C@@H]([C@@H](OC(=O)C)[C@@H]1OC(=O)C)n2cc(nn2)c3ccc(cc3)S(=O)(=O)N,CC(=O)OC[C@@H]1O[C@H]([C@H](OC(=O)C)[C@@H]1OC(=O)C)n2cc(nn2)c3ccc(cc3)S(=O)(=O)N,0.6562,53.0,54.5,1.028301886792453
COc1ccc(C(=O)NN=Cc2c(O)ccc3ccccc23)cc1,COc1ccc(NC(=O)N=Cc2c(C)ccc3ccccc23)cc1,0.4828,43.5,42.0,0.9655172413793104
Cc1ccc(S(=O)(=O)F)cc1,Cc1ccc(S(=O)(=O)NC)cc1,0.52,17.0,19.5,1.1470588235294117
Cc1c(O)c(=O)ccn1CCCOC(=O)c1ccccc1,Cc1ccc(O)c(=O)ccn1CCCOC(=O)c1ccccc1,0.5273,37.5,37.0,0.9866666666666667
Cc1ccc(Cl)cc1Cl,Cc1ccc(C)cc1,0.25,13.5,12.5,0.9259259259259259
CCN(CC)C(=O)SCc1ccc(Cl)cc1,CCN(CC)C(=O)c1ccc(C)cc1,0.3333,26.5,23.0,0.8679245283018868
CCC[C@@H]1N(CCN([C@@H](Cc2ccc3ccccc3c2)C(=O)NC)C1=O)C(=O)[C@@H](Cc4ccc(F)cc4)NC(=O)c5cccnc5,C[C@H]1C(CCN([C@@H](Cc2ccc3ccccc3c2)C(=O)NC)C1=O)C(=O)[C@@H](Cc4ccc(F)cc4)NC(=O)C,0.5217,82.5,68.0,0.8242424242424242
CCCCCCCC(=O)SCC\C=C\[C@@H]1CC(=O)NCc2nc(cs2)C3=N[C@@](C)(CS3)C(=O)N[C@@H](C(C)C)C(=O)N1,ONC(=O)SCC\C=C\[C@@H]1CC(=O)Nc2nc(cs2)C3=N[C@@](C)(CS3)C(=O)N[C@@H](C(C)C)C(=O)O1,0.5098,66.0,51.0,0.7727272727272727
NS(=O)(=O)c1ccc(NC(=O)CCN2CCOCC2)cc1,NS(=O)(=O)c1ccc(NC(=O)N2CCNCCOCC2)cc1,0.5283,35.0,31.5,0.9
CN1C2CCC1C(C(C2)c3ccc(Br)cc3)C(=O)OCCF,CN1C2CCC1C(C(C2)c3ccc(Cl)cc3)C(=O)Oc4ccccc4,0.5167,36.5,42.5,1.1643835616438356
CCN(C)Cc1ccc(\C=C\2/Cc3cc(OC)c(OC)cc3C2=O)cc1,Oc1ccc(CC)C(\C=C\2/Cc3cc(OC)c(OC)cc3C2=O)cc1,0.4154,46.0,39.5,0.8586956521739131
CC(=O)OC[C@H]1O[C@@H](SNCCc2ccc(cc2)S(=O)(=O)N)[C@H](OC(=O)C)[C@@H](OC(=O)C)[C@@H]1O[C@@H]3O[C@H](COC(=O)C)[C@H](OC(=O)C)[C@H](OC(=O)C)[C@H]3OC(=O)C,CC(=O)OC[C@H]1O[C@H](NCCCc2ccc(cc2)S(=O)(=O)N)[C@H](OC(=O)C)[C@@H](OC(=O)C)[C@@H]1OC[C@H]3O[C@H](COC(=O)C)[C@@H](OC(=O)C)[C@H](OC(=O)C)[C@H]3OC(=O)C,0.5676,91.0,93.5,1.0274725274725274
SCCCCC[C@H](NC(=O)[C@@H]1CCCC(=O)N1)C(=O)Nc2ccccc2,CSCCC[C@H](NC(=O)[C@@H]1CCCC(=O)N1)C(=O)Nc2ccccc2,0.7458,46.0,43.5,0.9456521739130435
NS(=O)(=O)c1ccc(cc1)C(=O)NNC(=O)Nc2ccc(cc2)c3ccccc3,NS(=O)(=O)c1ccc(cc1)C(=O)NNC(=O)Nc2ccc(cc2)C,0.7209,48.5,37.5,0.7731958762886598
CC(C)OC(=O)C(C(=O)OC(C)C)=C1SC=CS1,CC(C)C(=O)C(C(=O)OC(C)C)=C1SCC=CC1,0.425,26.0,26.0,1.0
NS(=O)(=O)c1ccc(NC(=S)N[C@@H]2O[C@H](CO)[C@H](O)[C@H](O)[C@H]2O)cc1,NS(=O)(=O)c1ccc(NC(=O)N[C@@H]2O[C@H](CO)[C@@H](O)[C@H](O)[C@H]2O)cc1,0.7708,37.5,37.5,1.0
CN([C@H]1CC[C@@]2(O)[C@H]3CC4=C(C[C@H](O)CC4)[C@@]2(CCN3CC5CC5)C1)C(=O)\C=C\c6cocc6,C([C@H]1CC[C@@]2(O)[C@H]3CC4=C(C[C@@H](O)CC4)[C@@]2(CCN3CC5CC5)C1)C(=O)\C=C\c6cocc6,0.7468,56.0,56.5,1.0089285714285714
COC(=O)Cc1ccc(O)cc1,COC(=O)c1ccc(O)cc1,0.4828,19.5,17.0,0.8717948717948718
S=C=Nc1ccc(Br)cc1,N=C=Nc1ccc(Cl)cc1,0.3103,16.0,16.0,1.0
Clc1cc(Cl)cc(Cl)c1,Cc1ccc(Cl)c(Cl)c1Cl,0.2,13.5,14.5,1.0740740740740742
ClC1C(Cl)C(Cl)C(I)C(Cl)C1Cl,ClC1(Cl)C(Cl)C(Cl)C(Cl)C1Cl,0.2353,14.0,13.0,0.9285714285714286
OC1(CCN(CC1)C(c2ccccc2)c3ccccc3)c4ccccn4,Cc1ccc(CCN(CC1)C(c2ccccc2)c3ccccc3)c4ccccc4,0.3469,47.5,50.5,1.063157894736842
Oc1c(I)cc(I)cc1I,Cc1ccc(Cl)cc(Cl)cc1Br,0.0938,14.5,14.0,0.9655172413793104
CCNC(=O)NCCCCn1nc(-c2ccccc2)ccc1=O,CCOC(=O)Nc1ccc(-c2ccccc2)ccc1=O,0.2712,42.5,33.5,0.788235294117647
ONC(=O)C1(CCOCC1)S(=O)(=O)c2ccc(OCCCNC(=O)C3CCCCC3)cc2,CNC(=O)C1(CCOCC1)S(=O)(=O)c2ccc(Oc3ccc3CCCC(=O)c3ccccc3)cc2,0.378,54.0,63.0,1.1666666666666667
COc1ccccc1NC(=O)OCCN1CCOCC1,CNCNC(=O)OCCN1CCCOCC1,0.4615,34.0,25.5,0.75
Oc1ccc(cc1F)C2(OC(=O)c3cccc4cccc2c34)c5ccc(O)c(F)c5,Cc1ccc(cc1)C2(OC(=O)c3cccc4cccc2c34)c5ccc(O)c(Cl)c5,0.6471,53.0,52.0,0.9811320754716981
COc1ccc(cc1OC)N(C)Cc2ccc3nc(N)nc(N)c3n2,COc1ccc(cc1)S(C)c2cnc3ncnc(N)nc(N)c3c2,0.16,46.0,39.5,0.8586956521739131
CCc1c(OC)cc(Cc2cnc(N)nc2N)cc1OC,Nc1nc(Cl)c(Cc2cnc(N)nc2N)cc1OC,0.5652,37.5,32.5,0.8666666666666667
NC(=N)NCCC[C@@H]1C[C@H](CN1C(=O)[C@@H](Cc2ccccc2)NC(=O)C3Cc4ccccc4CN3)OCc5ccc6ccccc6c5,NC(=O)NCCC[C@@H]1NC[C@@H](CN1C(=O)[C@@H](Cc2ccccc2)NC(=O)C3CCCc4ccccc4CN3)OCc5ccc6ccccc6c5,0.6495,87.0,90.0,1.0344827586206897
NS(=O)(=O)c1ccc(cc1)C(=O)N2CCc3ccccc3C2,NS(=O)(=O)c1ccc(cc1)C(=O)NNCS,0.3469,36.0,26.5,0.7361111111111112
CC(=O)N(C)N=Nc1ccc(F)cc1,CC(=O)NC(C)SN=Nc1ccc(C)cc1,0.2826,21.5,26.5,1.2325581395348837
C[C@H](N)C(=O)N1C[C@@H](Cl)C[C@H]1B(O)O,C[C@H](NC)C(=O)N1CCN[C@H](O)C[C@H]1B(O)O,0.3673,19.0,23.5,1.236842105263158
CN1CC[C@H]([C@@H](CSCC(=O)NCc2ccccc2)C1)c3ccc(Cl)cc3,CC1[C@H]([C@@H](CSCC(=O)NCc2ccccc2)C1)c3ccc(Cl)cc3,0.623,48.5,46.5,0.9587628865979382
CCCC[C@H](NC(=O)O[C@H](Cc1oc(nn1)c2ccc(cc2)C(F)(F)F)C(C)(C)C)C(=O)C(=O)N[C@H](C)c3ccccc3,C[C@H](NC(=O)O[C@H](Cc1oc(nn1)c2ccc(cc2)C(F)(F)F)C(C)(C)C)C(=O)CNS(=O)N[C@H](C)c3ccccc3,0.631,74.5,73.5,0.9865771812080537
Oc1ccc(NC(=O)\C=C\c2ccc(O)c(O)c2)cc1,CC1(\NC(=O)\C=C\c2ccc(O)c(O)c2)cc1,0.5476,33.5,28.0,0.835820895522388
CC(=O)N(C)N=Nc1ccc(C(N)=O)cc1,CC(=O)NC(C)C=Nc1ccc(C(N)=O)cc1,0.4091,25.0,27.5,1.1
NC(=N)c1ccc(Oc2cc(Oc3ccc(cc3)C(=N)N)cc(c2)C(=O)NC4CCCCC4)cc1,COC(=O)c1ccc(Oc2cc(Oc3ccc(cc3)C(=N)N)cc(c2)C(=O)NCCC)cc1,0.537,62.5,60.0,0.96
CN1CC[C@]23[C@H]4Oc5c(O)ccc(C[C@@H]1[C@@]2(CCC4=O)NC(=O)\C=C\c6ccccc6C)c35,CC1[C@]23[C@H]4Oc5c(O)ccc(C[C@@H]1[C@@]2(CCC4=O)NC(=O)C=C\c6ccccc6C)c35,0.6667,54.5,54.5,1.0
CCC1(C(=O)NC(=O)NC1=O)c2ccccc2,Cc1ccc(C(=O)NC(=O)NC1=O)c2ccccc2,0.325,26.5,27.0,1.0188679245283019
Fc1ccc(cc1)C(=O)CCCN2CCC(CC2)(OC(=O)CCCCC(=O)OC3(CCN(CCCC(=O)c4ccc(F)cc4)CC3)c5ccc(Cl)cc5)c6ccc(Cl)cc6,COc1ccc(cc1)C(=O)CCCN2CCC(CC2)(OC(=O)CCCCCCCCC(=O)OC3(CCN(CCCC(=O)c4ccc(F)cc4)CC3)c5ccc(Cl)cc5)c6ccc(Cl)cc6,0.8596,110.5,123.0,1.1131221719457014
COC(=O)c1ncccn1,COC(=O)c1cccnc1C,0.5333,16.0,17.0,1.0625
